:a1/2,a2/4,a4/7,a7/10,a10/30,a30/32: 2.00000e-04
:a1/2,a2/4,a4/7,a7/15,a15/20,a20/26,a26/32: 1.10000e-03
:a1/2,a2/4,a4/7,a7/15,a15/26,a26/32: 0.00000e+00
:a1/2,a2/4,a4/7,a7/20,a20/26,a26/32: 0.00000e+00
:a1/2,a2/4,a4/7,a7/26,a26/32: 0.00000e+00
:a1/2,a2/4,a4/7,a7/29,a29/32: 3.00000e-04
:a1/2,a2/4,a4/7,a7/9,a9/15,a15/20,a20/26,a26/32: 4.90000e-03
:a1/2,a2/4,a4/7,a7/9,a9/15,a15/26,a26/32: 0.00000e+00
:a1/2,a2/4,a4/7,a7/9,a9/20,a20/26,a26/32: 6.24000e-02
:a1/2,a2/4,a4/7,a7/9,a9/25,a25/32: 5.40000e-03
:a1/2,a2/4,a4/7,a7/9,a9/32: 1.10000e-03
:a1/2,a2/4,a4/9,a9/15,a15/20,a20/26,a26/32: 0.00000e+00
:a1/2,a2/4,a4/9,a9/15,a15/26,a26/32: 0.00000e+00
:a1/2,a2/4,a4/9,a9/20,a20/26,a26/32: 7.00000e-04
:a1/2,a2/4,a4/9,a9/25,a25/32: 1.00000e-04
:a1/2,a2/4,a4/9,a9/32: 0.00000e+00
:a1/2,a2/7,a7/10,a10/15,a15/20,a20/26,a26/32: 0.00000e+00
:a1/2,a2/7,a7/10,a10/15,a15/26,a26/32: 0.00000e+00
:a1/2,a2/7,a7/10,a10/20,a20/26,a26/32: 0.00000e+00
:a1/2,a2/7,a7/10,a10/22,a22/26,a26/32: 2.35000e-02
:a1/2,a2/7,a7/10,a10/26,a26/32: 0.00000e+00
:a1/2,a2/7,a7/10,a10/28,a28/32: 1.00000e-04
:a1/2,a2/7,a7/10,a10/30,a30/32: 1.00000e-04
:a1/2,a2/7,a7/15,a15/20,a20/26,a26/32: 3.00000e-04
:a1/2,a2/7,a7/15,a15/26,a26/32: 0.00000e+00
:a1/2,a2/7,a7/20,a20/26,a26/32: 0.00000e+00
:a1/2,a2/7,a7/26,a26/32: 0.00000e+00
:a1/2,a2/7,a7/29,a29/32: 3.00000e-04
:a1/2,a2/7,a7/9,a9/15,a15/20,a20/26,a26/32: 3.10000e-03
:a1/2,a2/7,a7/9,a9/15,a15/26,a26/32: 0.00000e+00
:a1/2,a2/7,a7/9,a9/20,a20/26,a26/32: 3.91000e-02
:a1/2,a2/7,a7/9,a9/25,a25/32: 3.10000e-03
:a1/2,a2/7,a7/9,a9/32: 5.00000e-04
:a1/2,a2/9,a9/15,a15/20,a20/26,a26/32: 0.00000e+00
:a1/2,a2/9,a9/15,a15/26,a26/32: 0.00000e+00
:a1/2,a2/9,a9/20,a20/26,a26/32: 0.00000e+00
:a1/2,a2/9,a9/25,a25/32: 0.00000e+00
:a1/2,a2/9,a9/32: 0.00000e+00
:a1/3,a3/11,a11/16,a16/24,a24/32: 1.00000e-04
:a1/3,a3/11,a11/16,a16/25,a25/32: 0.00000e+00
:a1/3,a3/11,a11/16,a16/32: 1.00000e-04
:a1/3,a3/11,a11/19,a19/26,a26/32: 0.00000e+00
:a1/3,a3/11,a11/19,a19/31,a31/32: 0.00000e+00
:a1/3,a3/11,a11/26,a26/32: 0.00000e+00
:a1/3,a3/13,a13/16,a16/24,a24/32: 3.00000e-04
:a1/3,a3/13,a13/16,a16/25,a25/32: 0.00000e+00
:a1/3,a3/13,a13/16,a16/32: 0.00000e+00
:a1/3,a3/13,a13/24,a24/32: 0.00000e+00
:a1/3,a3/13,a13/32: 0.00000e+00
:a1/3,a3/16,a16/24,a24/32: 0.00000e+00
:a1/3,a3/16,a16/25,a25/32: 0.00000e+00
:a1/3,a3/16,a16/32: 0.00000e+00
:a1/3,a3/23,a23/26,a26/32: 0.00000e+00
:a1/3,a3/26,a26/32: 0.00000e+00
:a1/3,a3/5,a5/11,a11/16,a16/24,a24/32: 6.11000e-02
:a1/3,a3/5,a5/11,a11/16,a16/25,a25/32: 4.03000e-02
:a1/3,a3/5,a5/11,a11/16,a16/32: 1.90000e-03
:a1/3,a3/5,a5/11,a11/19,a19/26,a26/32: 0.00000e+00
:a1/3,a3/5,a5/11,a11/19,a19/31,a31/32: 1.00000e-04
:a1/3,a3/5,a5/11,a11/26,a26/32: 6.40000e-03
:a1/3,a3/5,a5/16,a16/24,a24/32: 5.60000e-03
:a1/3,a3/5,a5/16,a16/25,a25/32: 4.10000e-03
:a1/3,a3/5,a5/16,a16/32: 1.00000e-04
:a1/3,a3/5,a5/17,a17/24,a24/32: 0.00000e+00
:a1/3,a3/5,a5/17,a17/32: 0.00000e+00
:a1/3,a3/5,a5/24,a24/32: 0.00000e+00
:a1/3,a3/5,a5/32: 0.00000e+00
:a1/3,a3/5,a5/8,a8/11,a11/16,a16/24,a24/32: 6.56000e-02
:a1/3,a3/5,a5/8,a8/11,a11/16,a16/25,a25/32: 4.13000e-02
:a1/3,a3/5,a5/8,a8/11,a11/16,a16/32: 2.70000e-03
:a1/3,a3/5,a5/8,a8/11,a11/19,a19/26,a26/32: 0.00000e+00
:a1/3,a3/5,a5/8,a8/11,a11/19,a19/31,a31/32: 0.00000e+00
:a1/3,a3/5,a5/8,a8/11,a11/26,a26/32: 5.90000e-03
:a1/3,a3/5,a5/8,a8/16,a16/24,a24/32: 6.73000e-02
:a1/3,a3/5,a5/8,a8/16,a16/25,a25/32: 4.70000e-02
:a1/3,a3/5,a5/8,a8/16,a16/32: 2.90000e-03
:a1/3,a3/5,a5/8,a8/24,a24/32: 1.43000e-02
:a1/3,a3/5,a5/8,a8/32: 0.00000e+00
:a1/3,a3/6,a6/11,a11/16,a16/24,a24/32: 3.27000e-02
:a1/3,a3/6,a6/11,a11/16,a16/25,a25/32: 2.12000e-02
:a1/3,a3/6,a6/11,a11/16,a16/32: 9.00000e-04
:a1/3,a3/6,a6/11,a11/19,a19/26,a26/32: 0.00000e+00
:a1/3,a3/6,a6/11,a11/19,a19/31,a31/32: 0.00000e+00
:a1/3,a3/6,a6/11,a11/26,a26/32: 3.20000e-03
:a1/3,a3/6,a6/16,a16/24,a24/32: 7.00000e-04
:a1/3,a3/6,a6/16,a16/25,a25/32: 4.00000e-04
:a1/3,a3/6,a6/16,a16/32: 0.00000e+00
:a1/3,a3/6,a6/24,a24/32: 1.00000e-04
:a1/3,a3/6,a6/32: 0.00000e+00
:a1/3,a3/6,a6/8,a8/11,a11/16,a16/24,a24/32: 9.17000e-02
:a1/3,a3/6,a6/8,a8/11,a11/16,a16/25,a25/32: 5.96000e-02
:a1/3,a3/6,a6/8,a8/11,a11/16,a16/32: 3.70000e-03
:a1/3,a3/6,a6/8,a8/11,a11/19,a19/26,a26/32: 0.00000e+00
:a1/3,a3/6,a6/8,a8/11,a11/19,a19/31,a31/32: 0.00000e+00
:a1/3,a3/6,a6/8,a8/11,a11/26,a26/32: 8.30000e-03
:a1/3,a3/6,a6/8,a8/16,a16/24,a24/32: 9.42000e-02
:a1/3,a3/6,a6/8,a8/16,a16/25,a25/32: 6.68000e-02
:a1/3,a3/6,a6/8,a8/16,a16/32: 3.60000e-03
:a1/3,a3/6,a6/8,a8/24,a24/32: 1.80000e-02
:a1/3,a3/6,a6/8,a8/32: 0.00000e+00
:a1/3,a3/8,a8/11,a11/16,a16/24,a24/32: 3.00000e-04
:a1/3,a3/8,a8/11,a11/16,a16/25,a25/32: 5.00000e-04
:a1/3,a3/8,a8/11,a11/16,a16/32: 0.00000e+00
:a1/3,a3/8,a8/11,a11/19,a19/26,a26/32: 0.00000e+00
:a1/3,a3/8,a8/11,a11/19,a19/31,a31/32: 0.00000e+00
:a1/3,a3/8,a8/11,a11/26,a26/32: 0.00000e+00
:a1/3,a3/8,a8/16,a16/24,a24/32: 1.10000e-03
:a1/3,a3/8,a8/16,a16/25,a25/32: 1.10000e-03
:a1/3,a3/8,a8/16,a16/32: 0.00000e+00
:a1/3,a3/8,a8/24,a24/32: 1.00000e-04
:a1/3,a3/8,a8/32: 0.00000e+00
